candidate_id,application_date,department,role_level,source,gender,education,city,experience_years,screened,interviewed,interview_score,offered,offered_salary,expected_salary,accepted,joined,days_to_hire
CAND01668,2024-05-06,Data Science,Mid-Level,Employee Referral,Female,B.Sc,Delhi,2.4,True,True,4.7,False,,,False,False,
CAND01669,2023-03-05,Finance,Senior,Naukri,Male,MBA,Delhi,0.3,True,True,6.5,True,1096319.0,1215272.0,False,False,
CAND01670,2022-04-30,Data Science,Mid-Level,Employee Referral,Male,BBA,Bangalore,14.3,True,True,9.7,False,,,False,False,
CAND01671,2024-03-28,Marketing,Senior,Naukri,Female,M.Tech,Delhi,13.1,True,True,7.8,True,1244800.0,1028805.0,True,True,32.0
CAND01672,2022-02-20,Engineering,Junior,Employee Referral,Male,B.Sc,Delhi,2.2,False,False,,False,,,False,False,
CAND01673,2022-09-17,Engineering,Lead,LinkedIn,Male,B.Tech,Ahmedabad,2.2,True,False,,False,,,False,False,
CAND01674,2024-07-27,Engineering,Junior,Naukri,Male,MCA,Ahmedabad,1.4,True,False,,False,,,False,False,
CAND01675,2024-02-20,Marketing,Junior,Indeed,Female,B.Tech,Delhi,10.7,True,True,7.4,False,,,False,False,
CAND01676,2022-05-11,Engineering,Mid-Level,Employee Referral,Male,MCA,Pune,10.6,True,False,,False,,,False,False,
CAND01677,2024-09-19,Engineering,Senior,Indeed,Female,MBA,Ahmedabad,4.3,True,True,7.6,True,1366774.0,1366543.0,False,False,
CAND01678,2024-03-16,HR,Mid-Level,LinkedIn,Female,PhD,Bangalore,14.6,True,False,,False,,,False,False,
CAND01679,2023-01-20,Engineering,Senior,LinkedIn,Female,BBA,Delhi,4.3,True,True,5.5,False,,,False,False,
CAND01680,2022-07-01,Operations,Junior,Naukri,Female,PhD,Pune,14.0,True,True,7.7,True,431875.0,372468.0,True,True,37.0
CAND01681,2024-02-02,Marketing,Senior,Employee Referral,Female,M.Tech,Chennai,11.8,True,True,9.4,False,,,False,False,
CAND01682,2022-11-30,Finance,Mid-Level,Employee Referral,Female,M.Tech,Hyderabad,12.8,True,True,6.4,True,761664.0,598620.0,True,True,33.0
CAND01683,2023-03-16,Data Science,Junior,Employee Referral,Male,BBA,Hyderabad,11.5,False,False,,False,,,False,False,
CAND01684,2024-07-02,Finance,Mid-Level,Campus,Male,B.Sc,Mumbai,10.8,True,True,8.5,True,749141.0,730157.0,True,True,68.0
CAND01685,2023-03-06,Finance,Junior,Indeed,Male,BBA,Chennai,7.0,False,False,,False,,,False,False,
CAND01686,2024-11-29,Operations,Mid-Level,LinkedIn,Female,MBA,Bangalore,11.6,False,False,,False,,,False,False,
CAND01687,2024-01-06,Data Science,Manager,LinkedIn,Male,BBA,Delhi,2.4,False,False,,False,,,False,False,
CAND01688,2023-05-08,Operations,Manager,Campus,Male,PhD,Ahmedabad,0.4,False,False,,False,,,False,False,
CAND01689,2024-05-21,HR,Mid-Level,LinkedIn,Female,M.Tech,Delhi,4.1,True,False,,False,,,False,False,
CAND01690,2024-10-04,Product,Mid-Level,Naukri,Female,M.Tech,Ahmedabad,0.4,True,True,7.3,True,673264.0,766905.0,False,False,
CAND01691,2023-11-17,Sales,Lead,Recruitment Agency,Male,MCA,Hyderabad,9.2,False,False,,False,,,False,False,
CAND01692,2023-08-14,Sales,Mid-Level,LinkedIn,Female,B.Sc,Hyderabad,3.6,True,True,4.5,False,,,False,False,
CAND01693,2023-09-23,Sales,Manager,Indeed,Male,MCA,Hyderabad,13.3,False,False,,False,,,False,False,
CAND01694,2022-03-02,Data Science,Mid-Level,Employee Referral,Male,MBA,Chennai,0.1,True,True,4.1,True,794103.0,835082.0,False,False,
CAND01695,2024-04-21,Operations,Junior,LinkedIn,Male,M.Tech,Bangalore,11.7,True,True,9.6,True,377809.0,462347.0,True,True,66.0
CAND01696,2024-10-16,Operations,Senior,Employee Referral,Female,MCA,Chennai,7.1,True,True,7.5,True,1140696.0,1030019.0,True,False,20.0
CAND01697,2024-10-27,Data Science,Mid-Level,Employee Referral,Male,MCA,Ahmedabad,0.8,True,True,6.2,False,,,False,False,
CAND01698,2023-09-19,Engineering,Mid-Level,LinkedIn,Female,MBA,Ahmedabad,7.8,True,False,,False,,,False,False,
CAND01699,2023-02-12,HR,Mid-Level,Employee Referral,Female,B.Sc,Bangalore,9.7,True,True,6.4,True,715472.0,775782.0,False,False,
CAND01700,2022-12-17,Data Science,Mid-Level,Campus,Male,M.Tech,Mumbai,10.6,False,False,,False,,,False,False,
CAND01701,2023-06-23,Engineering,Junior,Naukri,Male,M.Tech,Hyderabad,0.7,True,True,5.6,False,,,False,False,
CAND01702,2023-05-11,Engineering,Junior,Naukri,Male,B.Tech,Kolkata,5.5,True,True,8.5,True,365399.0,354569.0,False,False,
CAND01703,2022-02-06,Engineering,Junior,Naukri,Male,MCA,Pune,10.6,True,False,,False,,,False,False,
CAND01704,2024-01-28,Engineering,Senior,Naukri,Female,B.Tech,Pune,10.9,False,False,,False,,,False,False,
CAND01705,2023-01-10,Sales,Mid-Level,Naukri,Female,PhD,Mumbai,4.1,False,False,,False,,,False,False,
CAND01706,2022-08-16,Sales,Senior,LinkedIn,Other,MCA,Pune,11.2,False,False,,False,,,False,False,
CAND01707,2024-02-23,Marketing,Mid-Level,Indeed,Male,MCA,Ahmedabad,4.0,False,False,,False,,,False,False,
CAND01708,2023-07-11,Sales,Mid-Level,Indeed,Female,BBA,Bangalore,10.7,False,False,,False,,,False,False,
CAND01709,2024-03-18,Finance,Lead,LinkedIn,Female,BBA,Kolkata,10.5,False,False,,False,,,False,False,
CAND01710,2024-07-18,Marketing,Mid-Level,Indeed,Male,BBA,Delhi,10.1,True,True,9.6,True,800026.0,854311.0,False,False,
CAND01711,2022-04-01,Engineering,Lead,Employee Referral,Male,B.Sc,Kolkata,6.6,False,False,,False,,,False,False,
CAND01712,2023-12-13,Operations,Senior,Recruitment Agency,Female,BBA,Pune,10.0,False,False,,False,,,False,False,
CAND01713,2023-10-28,HR,Lead,Company Website,Female,MCA,Ahmedabad,12.7,True,True,8.1,True,1872599.0,2082200.0,False,False,
CAND01714,2024-11-29,HR,Mid-Level,Naukri,Male,B.Sc,Pune,1.7,False,False,,False,,,False,False,
CAND01715,2022-10-29,Engineering,Mid-Level,Naukri,Female,B.Sc,Pune,14.3,True,True,7.5,True,638762.0,714582.0,False,False,
CAND01716,2022-02-20,Engineering,Mid-Level,Naukri,Male,B.Sc,Bangalore,1.3,True,True,4.6,False,,,False,False,
CAND01717,2023-10-29,Operations,Lead,Employee Referral,Female,BBA,Pune,11.4,True,True,8.1,False,,,False,False,
CAND01718,2023-02-06,Marketing,Mid-Level,Employee Referral,Male,PhD,Chennai,7.6,True,False,,False,,,False,False,
CAND01719,2023-06-28,Operations,Lead,LinkedIn,Male,BBA,Hyderabad,12.5,True,True,8.3,True,1694246.0,1544272.0,True,False,70.0
CAND01720,2023-04-08,Engineering,Junior,Company Website,Male,MCA,Delhi,10.5,False,False,,False,,,False,False,
CAND01721,2023-02-18,Finance,Senior,LinkedIn,Female,PhD,Hyderabad,14.5,True,True,4.4,False,,,False,False,
CAND01722,2022-03-26,Sales,Mid-Level,Employee Referral,Female,B.Tech,Ahmedabad,11.0,True,False,,False,,,False,False,
CAND01723,2023-09-12,Engineering,Manager,Naukri,Female,B.Sc,Mumbai,2.7,True,True,6.8,True,2797997.0,3220354.0,False,False,
CAND01724,2023-05-18,Sales,Junior,Naukri,Other,MBA,Hyderabad,1.7,False,False,,False,,,False,False,
CAND01725,2022-08-23,Data Science,Lead,LinkedIn,Male,MCA,Hyderabad,5.5,True,True,8.8,True,1710155.0,1545878.0,True,True,35.0
CAND01726,2023-06-17,Finance,Senior,Naukri,Female,B.Sc,Pune,2.6,False,False,,False,,,False,False,
CAND01727,2022-12-16,Finance,Junior,Campus,Male,BBA,Hyderabad,11.1,True,False,,False,,,False,False,
CAND01728,2024-04-30,Data Science,Junior,LinkedIn,Male,B.Sc,Mumbai,2.8,False,False,,False,,,False,False,
CAND01729,2024-11-13,HR,Mid-Level,Campus,Male,MCA,Chennai,6.7,False,False,,False,,,False,False,
CAND01730,2024-02-27,HR,Senior,LinkedIn,Female,MBA,Hyderabad,6.4,True,False,,False,,,False,False,
CAND01731,2023-12-05,Data Science,Mid-Level,LinkedIn,Male,M.Tech,Delhi,1.3,True,True,7.8,False,,,False,False,
CAND01732,2024-11-09,Sales,Junior,Employee Referral,Male,BBA,Delhi,10.8,True,True,6.9,False,,,False,False,
CAND01733,2023-05-09,Sales,Manager,LinkedIn,Female,M.Tech,Chennai,13.8,True,True,9.0,True,2294436.0,3202304.0,False,False,
CAND01734,2023-12-18,Finance,Junior,Employee Referral,Male,BBA,Delhi,6.3,True,False,,False,,,False,False,
CAND01735,2024-10-20,Marketing,Mid-Level,LinkedIn,Female,B.Sc,Delhi,3.2,False,False,,False,,,False,False,
CAND01736,2024-05-03,Engineering,Senior,Recruitment Agency,Male,BBA,Bangalore,10.4,True,True,5.8,False,,,False,False,
CAND01737,2023-04-19,Engineering,Senior,LinkedIn,Female,M.Tech,Bangalore,5.5,True,False,,False,,,False,False,
CAND01738,2024-06-06,Finance,Mid-Level,LinkedIn,Female,B.Sc,Ahmedabad,7.0,False,False,,False,,,False,False,
CAND01739,2022-10-21,Marketing,Senior,Indeed,Female,M.Tech,Chennai,4.0,False,False,,False,,,False,False,
CAND01740,2022-06-20,Finance,Junior,Company Website,Female,MCA,Pune,7.6,True,True,7.8,True,372622.0,398110.0,True,False,39.0
CAND01741,2023-06-03,Finance,Junior,LinkedIn,Female,MBA,Delhi,2.0,True,False,,False,,,False,False,
CAND01742,2023-12-23,Engineering,Mid-Level,Campus,Male,M.Tech,Mumbai,1.5,True,True,5.2,False,,,False,False,
CAND01743,2022-04-02,Data Science,Mid-Level,Naukri,Female,B.Sc,Hyderabad,10.4,True,True,5.9,False,,,False,False,
CAND01744,2023-09-10,Sales,Senior,Naukri,Male,B.Tech,Hyderabad,12.8,False,False,,False,,,False,False,
CAND01745,2024-05-30,Data Science,Junior,Naukri,Female,MBA,Hyderabad,1.3,True,False,,False,,,False,False,
CAND01746,2023-11-06,Engineering,Junior,LinkedIn,Male,B.Tech,Mumbai,10.6,False,False,,False,,,False,False,
CAND01747,2023-01-04,Engineering,Lead,Indeed,Male,M.Tech,Hyderabad,10.9,False,False,,False,,,False,False,
CAND01748,2023-05-11,Engineering,Mid-Level,Naukri,Male,PhD,Mumbai,9.1,False,False,,False,,,False,False,
CAND01749,2022-12-27,Data Science,Manager,LinkedIn,Male,B.Tech,Hyderabad,2.1,True,True,6.7,True,2669254.0,2871677.0,True,True,42.0
CAND01750,2023-02-21,Product,Manager,Employee Referral,Male,MBA,Hyderabad,12.9,False,False,,False,,,False,False,
CAND01751,2024-04-11,Data Science,Manager,Naukri,Female,B.Tech,Mumbai,2.0,False,False,,False,,,False,False,
CAND01752,2023-11-19,Sales,Senior,Employee Referral,Male,B.Tech,Chennai,5.5,True,True,8.2,False,,,False,False,
CAND01753,2022-05-05,Sales,Junior,Campus,Female,B.Sc,Pune,1.9,False,False,,False,,,False,False,
CAND01754,2023-03-14,Product,Mid-Level,Employee Referral,Male,MBA,Kolkata,1.0,True,False,,False,,,False,False,
CAND01755,2023-03-20,Data Science,Lead,LinkedIn,Female,M.Tech,Mumbai,3.2,False,False,,False,,,False,False,
CAND01756,2024-06-01,Engineering,Junior,Employee Referral,Male,PhD,Chennai,7.3,True,False,,False,,,False,False,
CAND01757,2023-10-13,Data Science,Mid-Level,LinkedIn,Female,B.Tech,Kolkata,6.9,False,False,,False,,,False,False,
CAND01758,2024-12-08,HR,Lead,Employee Referral,Female,MCA,Chennai,0.6,True,True,9.6,True,2075647.0,2192796.0,False,False,
CAND01759,2024-01-13,Data Science,Lead,Naukri,Male,M.Tech,Mumbai,5.0,True,True,9.1,True,2096259.0,2220176.0,False,False,
CAND01760,2024-10-20,Marketing,Manager,Naukri,Male,MBA,Mumbai,10.2,False,False,,False,,,False,False,
CAND01761,2024-04-09,Sales,Mid-Level,LinkedIn,Male,MCA,Kolkata,11.2,False,False,,False,,,False,False,
CAND01762,2024-02-08,Marketing,Mid-Level,LinkedIn,Male,B.Sc,Kolkata,2.4,False,False,,False,,,False,False,
CAND01763,2024-06-26,Marketing,Mid-Level,LinkedIn,Male,MBA,Mumbai,1.7,False,False,,False,,,False,False,
CAND01764,2022-11-24,Engineering,Senior,Employee Referral,Female,B.Sc,Hyderabad,14.9,True,True,6.0,True,1157708.0,1442200.0,False,False,
CAND01765,2023-05-14,Engineering,Senior,Naukri,Female,B.Tech,Kolkata,7.5,True,True,7.5,True,1349916.0,1382002.0,True,True,67.0
CAND01766,2022-02-18,Finance,Manager,LinkedIn,Female,MBA,Kolkata,10.4,True,True,5.0,False,,,False,False,
CAND01767,2023-04-27,HR,Mid-Level,LinkedIn,Male,MCA,Mumbai,4.8,True,True,8.5,False,,,False,False,
CAND01768,2024-03-31,Marketing,Mid-Level,Employee Referral,Male,BBA,Ahmedabad,5.8,False,False,,False,,,False,False,
CAND01769,2024-02-18,Engineering,Junior,Naukri,Female,PhD,Ahmedabad,3.1,False,False,,False,,,False,False,
CAND01770,2023-08-17,Engineering,Senior,Naukri,Male,B.Sc,Kolkata,2.3,False,False,,False,,,False,False,
CAND01771,2022-06-29,Marketing,Junior,LinkedIn,Female,B.Tech,Ahmedabad,8.6,False,False,,False,,,False,False,
CAND01772,2022-05-12,Operations,Mid-Level,Indeed,Female,BBA,Mumbai,11.4,False,False,,False,,,False,False,
CAND01773,2024-11-24,Data Science,Senior,Indeed,Male,MCA,Bangalore,4.3,False,False,,False,,,False,False,
CAND01774,2022-10-08,Product,Mid-Level,LinkedIn,Female,MCA,Kolkata,0.0,False,False,,False,,,False,False,
CAND01775,2023-05-04,Finance,Junior,Naukri,Female,MCA,Delhi,11.2,False,False,,False,,,False,False,
CAND01776,2022-03-20,Operations,Mid-Level,Naukri,Female,M.Tech,Mumbai,13.4,False,False,,False,,,False,False,
CAND01777,2022-06-12,Engineering,Mid-Level,LinkedIn,Female,B.Tech,Bangalore,3.0,True,True,8.6,True,793775.0,830844.0,False,False,
CAND01778,2024-09-25,HR,Junior,LinkedIn,Female,BBA,Chennai,0.0,True,True,8.4,True,474439.0,352351.0,True,True,48.0
CAND01779,2022-01-05,Marketing,Senior,Naukri,Other,B.Sc,Mumbai,13.5,True,True,8.5,True,1279254.0,1179260.0,True,True,52.0
CAND01780,2022-12-12,Marketing,Junior,Campus,Female,B.Sc,Ahmedabad,0.5,True,False,,False,,,False,False,
CAND01781,2024-05-15,Engineering,Junior,Employee Referral,Male,B.Tech,Kolkata,11.9,False,False,,False,,,False,False,
CAND01782,2024-06-19,Operations,Lead,LinkedIn,Male,B.Sc,Kolkata,1.3,True,True,4.2,True,1860691.0,2192854.0,False,False,
CAND01783,2022-05-06,Engineering,Mid-Level,LinkedIn,Female,B.Tech,Hyderabad,14.5,True,True,9.3,False,,,False,False,
CAND01784,2024-06-14,Product,Lead,Naukri,Male,PhD,Chennai,3.8,False,False,,False,,,False,False,
CAND01785,2022-03-19,Data Science,Lead,LinkedIn,Female,B.Sc,Pune,3.8,True,True,5.6,True,1741031.0,1615977.0,False,False,
CAND01786,2024-06-26,Data Science,Lead,Naukri,Female,B.Sc,Chennai,10.6,False,False,,False,,,False,False,
CAND01787,2024-09-19,Sales,Mid-Level,Indeed,Male,B.Tech,Pune,8.1,True,True,9.7,True,827722.0,895479.0,False,False,
CAND01788,2024-01-21,Sales,Lead,Employee Referral,Female,M.Tech,Pune,14.7,False,False,,False,,,False,False,
CAND01789,2024-12-04,Engineering,Mid-Level,LinkedIn,Male,MCA,Chennai,2.4,True,True,5.6,False,,,False,False,
CAND01790,2022-04-13,Engineering,Senior,LinkedIn,Male,PhD,Hyderabad,11.9,True,True,6.1,False,,,False,False,
CAND01791,2022-08-30,Engineering,Lead,Indeed,Male,MBA,Delhi,10.0,False,False,,False,,,False,False,
CAND01792,2022-04-21,Operations,Junior,Naukri,Female,BBA,Delhi,3.8,True,True,4.4,False,,,False,False,
CAND01793,2024-06-18,Marketing,Mid-Level,Employee Referral,Female,MBA,Bangalore,11.4,True,True,8.7,True,653417.0,631647.0,False,False,
CAND01794,2024-03-18,Engineering,Junior,Campus,Male,BBA,Chennai,2.4,False,False,,False,,,False,False,
CAND01795,2024-09-12,Marketing,Junior,Employee Referral,Male,BBA,Bangalore,4.6,True,False,,False,,,False,False,
CAND01796,2023-09-01,Sales,Senior,LinkedIn,Female,MBA,Kolkata,12.3,True,True,6.4,True,1357652.0,1505729.0,False,False,
CAND01797,2023-07-09,HR,Lead,Indeed,Male,M.Tech,Chennai,0.0,False,False,,False,,,False,False,
CAND01798,2022-07-26,Engineering,Senior,Employee Referral,Male,MBA,Delhi,6.9,True,True,7.1,True,1266210.0,1046718.0,True,True,38.0
CAND01799,2022-08-21,Engineering,Junior,Employee Referral,Male,PhD,Pune,0.3,True,True,7.0,True,442219.0,466767.0,True,False,22.0
CAND01800,2022-12-18,Operations,Senior,Naukri,Male,MCA,Hyderabad,5.3,True,True,8.0,True,1427559.0,1087290.0,True,True,61.0
CAND01801,2023-02-28,Operations,Lead,Naukri,Male,B.Sc,Kolkata,3.9,False,False,,False,,,False,False,
CAND01802,2024-03-06,Data Science,Junior,LinkedIn,Male,MCA,Delhi,6.7,False,False,,False,,,False,False,
CAND01803,2022-01-14,Engineering,Senior,LinkedIn,Female,MBA,Hyderabad,1.2,True,True,5.4,False,,,False,False,
CAND01804,2024-01-12,Engineering,Lead,LinkedIn,Female,M.Tech,Ahmedabad,5.2,True,True,4.8,True,2123027.0,1979464.0,False,False,
CAND01805,2022-01-28,Data Science,Mid-Level,Naukri,Female,MBA,Pune,13.9,False,False,,False,,,False,False,
CAND01806,2023-03-23,Data Science,Mid-Level,LinkedIn,Male,B.Sc,Mumbai,3.0,True,True,4.9,True,833749.0,892202.0,False,False,
CAND01807,2024-07-12,Product,Junior,Employee Referral,Male,MCA,Hyderabad,9.5,False,False,,False,,,False,False,
CAND01808,2022-05-10,Data Science,Junior,LinkedIn,Male,MBA,Hyderabad,6.2,True,True,6.0,False,,,False,False,
CAND01809,2023-07-09,Data Science,Manager,Employee Referral,Male,B.Sc,Hyderabad,12.8,True,True,9.0,False,,,False,False,
CAND01810,2024-05-24,Sales,Lead,LinkedIn,Female,PhD,Mumbai,0.6,True,True,7.5,True,1977128.0,2022537.0,True,True,34.0
CAND01811,2023-04-12,Finance,Manager,Naukri,Male,BBA,Hyderabad,14.6,True,True,10.0,True,2556494.0,3054658.0,False,False,
CAND01812,2022-02-05,Data Science,Senior,Campus,Male,BBA,Hyderabad,2.3,True,False,,False,,,False,False,
CAND01813,2022-09-21,HR,Manager,Employee Referral,Male,MCA,Chennai,4.4,True,True,7.8,True,2713438.0,2435214.0,True,False,52.0
CAND01814,2023-06-24,Sales,Senior,Company Website,Male,M.Tech,Delhi,14.7,False,False,,False,,,False,False,
CAND01815,2024-01-07,Marketing,Senior,Employee Referral,Male,MBA,Kolkata,7.9,False,False,,False,,,False,False,
CAND01816,2023-08-30,Engineering,Junior,Employee Referral,Male,PhD,Mumbai,6.8,True,False,,False,,,False,False,
CAND01817,2024-09-14,HR,Mid-Level,LinkedIn,Male,MBA,Mumbai,11.1,True,True,5.1,True,739671.0,611799.0,True,True,57.0
CAND01818,2023-09-21,Operations,Mid-Level,Naukri,Female,BBA,Bangalore,12.2,True,True,8.3,False,,,False,False,
CAND01819,2023-08-17,Marketing,Senior,LinkedIn,Other,PhD,Bangalore,4.9,True,True,6.0,False,,,False,False,
CAND01820,2024-11-06,Engineering,Senior,Naukri,Female,PhD,Bangalore,6.3,True,False,,False,,,False,False,
CAND01821,2023-11-17,Sales,Mid-Level,LinkedIn,Male,B.Tech,Ahmedabad,5.4,True,True,10.0,True,832014.0,688193.0,True,True,18.0
CAND01822,2022-02-05,Product,Senior,Employee Referral,Female,M.Tech,Delhi,14.2,False,False,,False,,,False,False,
CAND01823,2023-12-12,Operations,Lead,Naukri,Female,M.Tech,Bangalore,3.3,True,False,,False,,,False,False,
CAND01824,2024-02-27,Product,Mid-Level,Employee Referral,Female,B.Sc,Kolkata,9.4,True,True,8.3,True,816732.0,693260.0,True,True,23.0
CAND01825,2022-02-05,Data Science,Junior,Recruitment Agency,Male,M.Tech,Mumbai,13.2,False,False,,False,,,False,False,
CAND01826,2023-03-11,Sales,Mid-Level,Campus,Other,PhD,Bangalore,3.5,True,False,,False,,,False,False,
CAND01827,2023-11-28,Sales,Mid-Level,LinkedIn,Male,BBA,Bangalore,9.0,False,False,,False,,,False,False,
CAND01828,2024-12-27,Finance,Junior,Employee Referral,Female,BBA,Kolkata,11.1,False,False,,False,,,False,False,
CAND01829,2024-07-08,HR,Junior,Company Website,Male,MCA,Bangalore,4.9,False,False,,False,,,False,False,
CAND01830,2022-06-25,Finance,Mid-Level,Recruitment Agency,Female,M.Tech,Kolkata,4.7,False,False,,False,,,False,False,
CAND01831,2024-12-01,Sales,Mid-Level,Campus,Male,MCA,Chennai,5.7,True,False,,False,,,False,False,
CAND01832,2022-09-03,Product,Mid-Level,Recruitment Agency,Female,M.Tech,Bangalore,0.4,False,False,,False,,,False,False,
CAND01833,2024-03-17,Engineering,Junior,Naukri,Male,B.Tech,Mumbai,10.2,True,True,8.9,True,376052.0,417736.0,False,False,
CAND01834,2023-08-08,Engineering,Senior,Naukri,Female,B.Sc,Kolkata,2.4,True,True,7.5,False,,,False,False,
CAND01835,2024-09-24,HR,Senior,LinkedIn,Male,PhD,Chennai,13.8,True,True,5.8,False,,,False,False,
CAND01836,2022-12-06,Operations,Mid-Level,LinkedIn,Male,B.Tech,Hyderabad,11.6,True,False,,False,,,False,False,
CAND01837,2022-11-10,Data Science,Senior,Employee Referral,Female,MBA,Mumbai,8.7,True,True,4.1,False,,,False,False,
CAND01838,2023-05-08,Marketing,Lead,Indeed,Male,B.Sc,Hyderabad,6.2,False,False,,False,,,False,False,
CAND01839,2024-04-22,HR,Senior,LinkedIn,Other,M.Tech,Chennai,11.8,True,True,8.3,True,1285405.0,1404969.0,False,False,
CAND01840,2022-02-28,Data Science,Mid-Level,LinkedIn,Male,BBA,Hyderabad,8.5,True,True,7.2,True,689687.0,879793.0,False,False,
CAND01841,2023-05-16,Sales,Mid-Level,Company Website,Female,B.Sc,Hyderabad,7.4,True,True,6.2,False,,,False,False,
CAND01842,2023-05-01,Product,Mid-Level,LinkedIn,Male,MCA,Hyderabad,11.6,True,False,,False,,,False,False,
CAND01843,2022-09-01,Operations,Senior,Naukri,Male,M.Tech,Chennai,2.8,False,False,,False,,,False,False,
CAND01844,2023-01-20,Operations,Mid-Level,Naukri,Female,MBA,Mumbai,0.6,False,False,,False,,,False,False,
CAND01845,2024-01-17,Sales,Lead,Recruitment Agency,Male,MBA,Ahmedabad,5.0,True,True,9.1,True,2100359.0,1758099.0,True,True,15.0
CAND01846,2022-02-19,Product,Mid-Level,LinkedIn,Male,B.Sc,Mumbai,2.3,True,False,,False,,,False,False,
CAND01847,2024-11-30,Data Science,Senior,LinkedIn,Other,MCA,Ahmedabad,4.2,True,True,5.4,False,,,False,False,
CAND01848,2022-06-19,Product,Mid-Level,Campus,Male,B.Sc,Delhi,7.9,False,False,,False,,,False,False,
CAND01849,2023-06-02,Product,Mid-Level,Employee Referral,Male,BBA,Delhi,13.1,True,False,,False,,,False,False,
CAND01850,2022-01-07,Data Science,Mid-Level,LinkedIn,Male,BBA,Kolkata,3.3,True,True,5.1,False,,,False,False,
CAND01851,2023-11-08,Data Science,Junior,LinkedIn,Female,PhD,Pune,0.8,True,False,,False,,,False,False,
CAND01852,2024-02-23,Finance,Junior,Company Website,Male,MBA,Pune,9.7,True,True,5.0,False,,,False,False,
CAND01853,2022-02-28,Engineering,Senior,Naukri,Male,MCA,Ahmedabad,5.6,True,True,6.6,False,,,False,False,
CAND01854,2023-12-24,Engineering,Lead,Campus,Female,BBA,Pune,6.6,False,False,,False,,,False,False,
CAND01855,2024-09-03,Product,Senior,Naukri,Female,B.Sc,Ahmedabad,4.9,True,False,,False,,,False,False,
